"file name,","file size,","number of words,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphabetic,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2020-06-30_10Q_extracted.txt,221248,27611,1.1336061714534063,2.4446778457861,1.2893412045923727,0.6193183875991453,0.34406577088841406,0.09416536887472385,0.1376263083553656,0.5722357031617833,165975,10726,3611,1.8829089855492376,5.5858172467494835,1976
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2020-09-30_10Q_extracted.txt,230914,29227,1.2351592705375165,2.241078454853389,1.2488452458343313,0.6261333698292675,0.3524138638929757,0.09580182707770213,0.16423170356177505,0.5542819995209909,175336,11239,3785,1.871351832209943,5.5667020221028505,2038
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2021-03-31_10Q_extracted.txt,174458,22468,1.1438490297311732,2.1096670820722805,1.3886416236425139,0.7032223606907602,0.36496350364963503,0.10236781199928788,0.10236781199928788,0.5251913833006944,134662,7195,2344,1.887795976499911,5.6222182659782804,1955
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2021-06-30_10Q_extracted.txt,217114,27535,1.4163791538042492,2.0664608679861995,1.387325222444162,0.6391864899219175,0.3159615035409479,0.08716179408026148,0.10532050118031595,0.5956055928817868,164677,10668,3619,1.8831305611040494,5.597566733248593,1977
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2021-09-30_10Q_extracted.txt,229413,28882,1.3918703690880134,2.025482999792258,1.4541929229277752,0.6474620871130808,0.32546222560764493,0.09348383075964269,0.07963437435080672,0.5747524409666921,174440,11253,3740,1.8849456408835954,5.6180666158853265,2029
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2022-03-31_10Q_extracted.txt,180476,23074,1.0444656323134265,2.1972783219207765,1.6208719771171016,0.7584294010574674,0.39871717084163993,0.11701482187743781,0.10401317500216695,0.6804195198058421,139724,7293,2408,1.915445956487822,5.675695588107827,1940
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2022-06-30_10Q_extracted.txt,220879,27746,1.2001729979096087,2.2742016867296186,1.4668781085561884,0.6487421610322208,0.3387875729834931,0.09731132415483314,0.10812369350537016,0.6199091760974554,167968,10719,3642,1.9087436026814677,5.653211273697109,1973
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2022-09-30_10Q_extracted.txt,231261,28741,1.1864583695765631,2.2163459865697086,1.5100379249156257,0.6367210605058975,0.29574475487978846,0.09742180160745972,0.08350440137782263,0.6228036602762604,175980,11349,3809,1.9139556730802687,5.669705299050137,2000
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2023-03-31_10Q_extracted.txt,172774,21791,1.174796934514249,2.0375384332981508,1.5097976228718277,0.7158918819696205,0.27075398100133086,0.1560277178651737,0.12390436418704971,0.5919875177825707,133438,7236,2371,1.928135468771511,5.711119269423157,1864
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2023-06-30_10Q_extracted.txt,188016,23244,1.3293753226639133,2.1898124247117536,1.4799518155222853,0.6883496816382723,0.2624333161245913,0.12046119428669765,0.10755463775598004,0.5377731887799002,142138,9827,3229,1.9104715195319222,5.66511787988298,1806
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2023-09-30_10Q_extracted.txt,193660,23800,1.403361344537815,2.054621848739496,1.5252100840336136,0.680672268907563,0.27310924369747897,0.1176470588235294,0.08823529411764706,0.592436974789916,146690,10075,3310,1.905546218487395,5.667142857142857,1789
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2024-03-31_10Q_extracted.txt,148764,18656,1.173885077186964,2.224485420240137,1.3882933104631219,0.7986706689536879,0.3055317324185249,0.1768867924528302,0.1179245283018868,0.6700257289879931,114458,6567,2129,1.9274228130360205,5.7218589193825045,1736
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001103982_2024-06-30_10Q_extracted.txt,183592,22620,1.1405835543766578,2.493368700265252,1.18921308576481,0.707338638373121,0.2564102564102564,0.13704686118479223,0.11936339522546419,0.5437665782493369,138785,9594,3159,1.9273209549071617,5.701679929266136,1751
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2022-07-31_10Q_extracted.txt,287484,39420,0.7686453576864536,2.7752409944190766,2.617960426179604,1.491628614916286,1.4687975646879756,0.30948756976154235,0.12683916793505834,0.9360730593607305,230678,7267,2139,1.921664129883308,5.673186199898528,2976
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2022-10-31_10Q_extracted.txt,290604,39695,0.7859931981357853,2.7534954024436327,2.6124197002141325,1.4661796195994459,1.4712180375362136,0.3048242851744552,0.12596044841919637,0.9522609900491246,232972,7551,2255,1.921148759289583,5.675878574127724,2982
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2023-04-30_10Q_extracted.txt,282466,39103,0.7927780477201237,3.0023271871723396,2.6238396030995066,1.5011635935861698,1.4807048052579086,0.34524205303940875,0.12019538142853489,0.9896938853796383,228780,5466,1615,1.9258880392808735,5.680101271002225,3009
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2023-07-31_10Q_extracted.txt,289378,39632,0.8175211949939443,2.964775938635446,2.5888171174808234,1.5189745660072669,1.4533710133225677,0.3381106176826807,0.10597496972143722,0.9739604360113041,231951,7392,2224,1.9241522002422284,5.675388574888979,3007
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2023-10-31_10Q_extracted.txt,293504,40043,0.8016382388931897,2.9218590015733086,2.6022026321704166,1.5133731238918162,1.4434482930849337,0.33464026171865247,0.10738456159628398,0.9764503159103963,235101,7681,2357,1.9225332767275178,5.674250181055365,3017
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2024-04-30_10Q_extracted.txt,282501,38969,0.8185993995226974,2.910005388898868,2.576406887525982,1.5396853909517823,1.4729656906772048,0.35669378223716286,0.1283071159126485,1.0007955041186585,228379,5802,1717,1.9267109753906952,5.682953116579846,3008
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001108524_2024-07-31_10Q_extracted.txt,287038,39149,0.7790748167258423,2.904288743007484,2.5926588163171473,1.524943165853534,1.4661932616414213,0.3524994252726762,0.1226084957470178,0.9783136223147462,229578,7731,2330,1.9222457789470995,5.671281514214923,2994
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2019-03-31_10Q_extracted.txt,515473,59550,0.6263643996641478,1.1570109151973131,1.232577665827036,1.5835432409739714,0.28211586901763225,0.25692695214105793,0.2250209907640638,0.8077246011754827,389687,25958,7517,1.977968094038623,5.81936188077246,3008
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2019-06-30_10Q_extracted.txt,483928,52783,0.6877214254589546,1.2276679991663981,1.1215732338063393,1.606577875452324,0.24818596896728112,0.24439687020442186,0.21408408010154786,0.8108671352518804,352974,33681,10026,1.985355133281549,5.826932914006403,2696
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2019-09-30_10Q_extracted.txt,483984,51985,0.6886601904395498,1.196498990093296,1.1291718765028373,1.677406944310859,0.2423776089256516,0.2481485043762624,0.20005770895450609,0.8406271039722998,351574,35184,10348,1.9886698085986343,5.842069827834952,2662
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2020-03-31_10Q_extracted.txt,408319,45334,0.5316098292672167,1.127189306039617,1.2220408523404067,1.4999779415008603,0.2977897383862002,0.2316142409670446,0.19852649225746682,0.8801341156747695,302647,24696,7051,2.000088233996559,5.870318083557595,2527
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2020-06-30_10Q_extracted.txt,498782,53985,0.594609613781606,1.3207372418264334,1.1132722052421968,1.715291284616097,0.2760025933129573,0.19820320459386867,0.18894137260350097,0.8261554135407985,360832,34998,10558,1.998055015282023,5.8524034454015,2706
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2020-09-30_10Q_extracted.txt,515398,56376,0.590676883780332,1.3676032354193273,1.037675606641124,1.7791258691641836,0.2554278416347382,0.19689229459344404,0.18802327231446006,0.9099616858237548,379213,36832,11828,1.9954235845040442,5.848268766851143,2745
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2021-03-31_10Q_extracted.txt,405767,45491,0.5253786463256469,1.2859686531401815,1.0815326108461014,1.6992372117561716,0.23301312347497305,0.206634279307995,0.18904838319667627,0.9188630718164034,303582,25582,7966,1.9873161724297115,5.843133806687037,2535
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2021-06-30_10Q_extracted.txt,497874,54660,0.6110501280643981,1.3611416026344676,1.0007317965605562,1.8240029271862424,0.22136845956824003,0.18477863154043175,0.14818880351262348,0.9165751920965972,365305,35949,11599,1.9920600073179655,5.834870106110501,2702
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2021-09-30_10Q_extracted.txt,550923,60587,0.6106920626537047,1.3270173469556175,0.9407958803043558,1.8749896842556986,0.1865086569726179,0.1832076187961114,0.15349827520755277,0.8929308267450112,404786,39931,12642,1.9821083730833347,5.805205737204351,2797
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2022-03-31_10Q_extracted.txt,292210,32260,0.5176689398636082,1.3050216986980783,0.6974581525108494,1.782393056416615,0.1611903285802852,0.11779293242405456,0.11469311841289523,1.0198388096714197,219096,18557,5735,1.9851208927464352,5.875201487910726,2045
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2022-06-30_10Q_extracted.txt,341899,36832,0.6760425716768028,1.286924413553432,0.6543223284100782,1.8054952215464812,0.1764769765421373,0.10860121633362295,0.14118158123370983,0.9366854908774978,249850,25876,8400,1.985746090356212,5.852791051259774,2173
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2022-09-30_10Q_extracted.txt,366906,39499,0.6202688675662674,1.2582597027772855,0.6784981898275906,1.6962454745689766,0.18481480543811235,0.11392693485911035,0.1594977088027545,0.9721765107977417,268485,27741,8881,1.975391782070432,5.8333628699460744,2205
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2023-03-31_10Q_extracted.txt,311707,34856,0.5508377323846684,1.2250401652513196,0.788960293780124,1.8016984163415195,0.20369520312141384,0.15205416571035116,0.18648152398439294,1.0213449621299058,234689,18980,5980,1.9799747532705991,5.846453982097774,2249
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2023-06-30_10Q_extracted.txt,354133,38350,0.6623207301173403,1.21251629726206,0.7222946544980444,1.8226857887874839,0.18513689700130376,0.12777053455019557,0.1694915254237288,0.983050847457627,260103,25921,8433,1.9833116036505867,5.84748370273794,2290
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2023-09-30_10Q_extracted.txt,375511,40634,0.6497022198159177,1.2895604666043214,0.7013830782103657,1.9737165920165378,0.18949648077964265,0.12304966284392381,0.1845744942658857,0.9893192892651473,276078,27521,8809,1.9745533297238766,5.828050401141901,2367
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2024-03-31_10Q_extracted.txt,298341,33258,0.7065969090143726,1.043357989055265,0.7697396115220398,2.0205664802453547,0.18341451680798604,0.12929220037284261,0.20145528895303386,1.1034938962054244,223484,18921,5938,1.965301581574358,5.81514222142041,2212
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001109357_2024-06-30_10Q_extracted.txt,334555,36122,0.7723824815901666,1.0076961408559881,0.700404185814739,1.9268036099883727,0.16333536349039365,0.1245778196113172,0.18825092741265712,1.0381484967609766,244183,25552,8375,1.9727866674049055,5.813437794142074,2235
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2019-03-31_10Q_extracted.txt,90192,11186,0.5632040050062578,0.8045771500089397,1.2247452172358306,0.8939746111210443,0.31289111389236546,0.24137314500268192,0.1519756838905775,0.5632040050062578,68182,4153,1169,1.906758448060075,5.662166994457357,1389
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2019-06-30_10Q_extracted.txt,94705,11706,0.6321544507090381,0.8628053989407142,1.3070220399794976,0.8798906543652828,0.3075345976422348,0.24773620365624466,0.11959678797198019,0.5808986844353323,70859,5082,1490,1.8918503331624807,5.609601913548608,1427
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2019-09-29_10Q_extracted.txt,97951,11973,0.5846487931178485,0.8686210640608035,1.327987972939113,0.9270859433725883,0.317380773406832,0.25056376847907796,0.1169297586235697,0.5762966675018792,73271,5313,1563,1.892424622066316,5.6280798463208885,1420
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2020-03-29_10Q_extracted.txt,85818,10532,0.5601974933535891,1.2438283327003419,1.5476642612988987,0.8165590581086214,0.3513102924420813,0.2563615647550323,0.1614128370679833,0.45575389289783513,64890,3917,1106,1.9270793771363464,5.697303456133688,1374
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2020-06-28_10Q_extracted.txt,94345,11369,0.6069135368106253,1.2666021637786966,1.4249274342510336,0.8971765326765767,0.31665054094467415,0.2374879057085056,0.219896208989357,0.4661799630574369,70088,5156,1543,1.9294572961562142,5.681678247867007,1424
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2020-09-27_10Q_extracted.txt,117695,14751,0.6846993424174632,1.65412514405803,1.8100467764897292,0.9423089960002712,0.5965697240865026,0.2576096535828079,0.4067520846044336,0.7185953494678327,89716,5549,1669,1.9105145413870246,5.623483153684496,1627
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2021-04-04_10Q_extracted.txt,99637,12716,0.550487574709028,1.2661214218307644,1.659326832337213,1.0301981755268954,0.3774771940861906,0.28310789556464294,0.32242843661528786,0.6763133060710915,76461,4246,1271,1.8950927964768796,5.598694558037119,1479
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2021-07-04_10Q_extracted.txt,111660,14085,0.546680866169684,1.9098331558395454,1.7252396166134185,1.4909478168264112,0.4401845935392262,0.26979055733049345,0.34788782392616263,0.6744763933262335,84947,5373,1630,1.8879659211927582,5.576499822506213,1608
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2021-10-03_10Q_extracted.txt,133052,16653,0.5104185432054285,1.7894673632378553,1.7774575151624332,1.4591965411637544,0.34828559418723354,0.21617726535759324,0.19816249324446045,0.5224283912808503,101412,6410,1911,1.9034408214736083,5.607818411097099,1721
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2022-04-03_10Q_extracted.txt,102319,12909,0.5035246727089627,1.7739561546208074,1.6500116198001396,1.5957858858160974,0.379580137888295,0.20915640250987683,0.21690293593616855,0.4880316058563793,78491,4739,1455,1.8967387094275312,5.603687349910915,1571
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2022-07-03_10Q_extracted.txt,128846,16132,0.5950905033473841,2.2749814034217706,1.5931068683362262,1.8720555417803126,0.3657327051822465,0.22315893875526904,0.21076121993553187,0.5764939251177783,97554,6724,2069,1.8834614430944707,5.5487850235556655,1745
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2022-10-02_10Q_extracted.txt,144493,18183,0.516966397184183,2.612330198537095,1.7433866798658086,2.02936809107408,0.43447175933564325,0.2254853434526756,0.21448605840620358,0.7974481658692184,109872,7213,2205,1.885992410493318,5.548039377440467,1811
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2023-04-02_10Q_extracted.txt,124111,15950,0.5517241379310345,2.19435736677116,1.9623824451410656,1.774294670846395,0.7084639498432602,0.26959247648902823,0.2633228840125392,0.9028213166144201,96037,5087,1569,1.8884012539184953,5.546269592476489,1796
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2023-07-02_10Q_extracted.txt,130809,16513,0.6237509840731544,2.167988857263974,1.816750439048023,1.6774662387210075,0.5026342881366197,0.2422333918730697,0.2240658874825895,0.8175376975716103,99593,6460,2046,1.8877248228668322,5.540180463876945,1740
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2023-10-01_10Q_extracted.txt,139576,17558,0.6777537304932224,2.5344572274746553,1.7997494019820024,1.8225310399817747,0.48410980749515886,0.23351178949766485,0.19364392299806354,1.0080874814899192,106345,6889,2155,1.8904772753160952,5.5499487413145,1800
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2024-03-31_10Q_extracted.txt,135296,17343,0.6054315862307559,3.1828403390416886,1.5914201695208443,2.3410021334255897,0.4266851179150089,0.25370466470622155,0.2306406042783832,0.8360721905091391,105160,5038,1576,1.8755117338407428,5.545926310326933,1836
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001110803_2024-06-30_10Q_extracted.txt,152135,19037,0.5410516362872302,2.7893050375584387,1.7229605505069074,2.1274360455954193,0.36770499553501074,0.22587592582864946,0.12607028418343225,0.7459158480853075,115956,7370,2267,1.8756106529390135,5.5471975626411725,1931
C:/code/s-p500-10-Q-sentiment-return-analysis/sec_parser_10Q_txt\0001111711_2019-03-31_10Q_extracted.txt,152963,18712,0.8550662676357419,1.68875587858059,1.5925609234715692,1.410859341598974,0.42753313381787095,0.2618640444634459,0.2725523728088927,0.6840530141085934,117530,7132,1772,1.9312206070970501,5.695542967079949,1980
